time,open,high,low,close,MHULL,SHULL
1627084800,33634.7,34494.6,33399.9,34256.7,31625.55158189034,31714.941878306872
1627171200,34256.7,35400,33848.3,35388.4,31704.157429396,31635.54915180719
1627257600,35385.1,40569.7,35208,37242.9,31905.379659090915,31625.55158189034
1627344000,37242,39554,36345,39465.5,32262.21454596991,31704.157429396
1627430400,39465.6,40893,38746.8,40015.5,32746.844951384603,31905.379659090915
1627516800,40016.1,40648.9,39255,40022.4,33322.19417946472,32262.21454596991
1627603200,40022.4,42308.9,38320,42217.2,34012.631803064665,32746.844951384603
1627689600,42202.9,42423.4,41026.4,41464,34760.03954055865,33322.19417946472
1627776000,41464,42581.7,39390.1,39852.1,35491.172177300214,34012.631803064665
1627862400,39852.1,40468.6,38689,39147.8,36168.81507189239,34760.03954055865
1627948800,39147.8,39774,37653.6,38201.7,36761.44199683914,35491.172177300214
1628035200,38201.6,39959.4,37500,39719.8,37316.17901480794,36168.81507189239
1628121600,39725.3,41350,37304.2,40864.4,37863.49928227857,36761.44199683914
1628208000,40864.5,43376.7,39856.1,42839.6,38451.58814831993,37316.17901480794
1628294400,42839.5,44707.3,42411,44574.4,39120.76768355322,37863.49928227857
1628380800,44574.9,45317.9,43265.5,43792.8,39833.18500695733,38451.58814831993
1628467200,43792.5,46457,42780,46269,40634.960257507046,39120.76768355322
1628553600,46263.7,46707.6,44632,45581.3,41472.93102899746,39833.18500695733
1628640000,45581.5,46740,45337.8,45520.8,42312.58411650518,40634.960257507046
1628726400,45520.4,46209,43750,44415.2,43097.750243506496,41472.93102899746
1628812800,44411.3,47891,44222.3,47807.7,43903.55732074143,42312.58411650518
1628899200,47807.7,48151.3,45969.2,47071.4,44686.42187100598,43097.750243506496
1628985600,47071.4,47377.6,45486.7,46980.4,45431.87410267642,43903.55732074143
1629072000,46980.5,48045,45627.7,45887,46096.25894377447,44686.42187100598
1629158400,45887,47172.9,44390.7,44684.3,46647.13470478595,45431.87410267642
1629244800,44684.4,46015.3,44206.8,44708.3,47091.533074451996,46096.25894377447
1629331200,44708.3,47049.2,43925.6,46765.7,47490.50433991273,46647.13470478595
1629417600,46765.6,49400.4,46632.5,49319.4,47905.88532690854,47091.533074451996
1629504000,49319.9,49776.4,48195.9,48821.3,48318.591492819345,47490.50433991273
1629590400,48821.3,49490,48034,49237.4,48734.45571179482,47905.88532690854
1629676800,49232.9,50531.2,49002.8,49478.2,49154.26686121418,48318.591492819345
1629763200,49481.7,49897.1,47567,47662.5,49520.28360741772,48734.45571179482
1629849600,47662.5,49250,47130,48983.2,49862.9401693809,49154.26686121418
1629936000,48983.3,49342.3,46275,46829.5,50112.41010066653,49520.28360741772
1630022400,46829.4,49164,46344.1,49054.1,50336.83242767814,49862.9401693809
1630108800,49053.7,49286,48350,48890,50536.34111145469,50112.41010066653
1630195200,48892,49634.8,47750,48763.2,50707.401839053804,50336.83242767814
1630281600,48763.2,48869.4,46833.1,46981,50802.871403748366,50536.34111145469
1630368000,46981,48248.9,46688.9,47095.5,50834.42304378822,50707.401839053804
1630454400,47095.5,49125,46503.8,48815.3,50851.063577183406,50802.871403748366
1630540800,48815.3,50380.8,48595,49248.9,50865.4339106198,50834.42304378822
1630627200,49248.8,51027,48322.5,50011,50890.829085326055,50851.063577183406
1630713600,50010.9,50548.5,49368,49902.6,50924.567617673325,50865.4339106198
1630800000,49902.8,51885.2,49460.9,51768,51015.137985295114,50890.829085326055
1630886400,51768,52827.3,50969.3,52667.2,51178.22623840445,50924.567617673325
1630972800,52667.2,52920,42478.9,46861.7,51236.91249235553,51015.137985295114
1631059200,46864,47338.5,44408,46048.1,51176.796285130215,51178.22623840445
1631145600,46047.6,47392,45488.6,46393.1,51022.682104634776,51236.91249235553
1631232000,46393,47032,44119.1,44850.3,50752.1592525596,51176.796285130215
1631318400,44850.4,45984,44728,45170.5,50400.86514687694,51022.682104634776
1631404800,45170.5,46443,44738.1,46025.5,50015.214856215214,50752.1592525596
1631491200,46025.5,46852.2,43375,44938.3,49589.7370495774,50400.86514687694
1631577600,44938.3,47245.4,44645,47108.8,49212.730460300285,50015.214856215214
1631664000,47108.1,48444.2,46693,48124.3,48906.98563217207,49589.7370495774
1631750400,48124.3,48520,47012.4,47738.6,48652.46007017454,49212.730460300285
1631836800,47738.6,48139.1,46750.6,47300.3,48434.01531986533,48906.98563217207
1631923200,47300.3,48800,47030,48294,48270.381907854055,48652.46007017454
1632009600,48294,48366.5,46816.2,47242.5,48122.283564041776,48434.01531986533
1632096000,47242.4,47353.6,42470.5,43018.6,47874.1769643716,48270.381907854055
1632182400,43010.4,43648,39571,40730.4,47476.18129311826,48122.283564041776
1632268800,40730.3,44000,40568,43556.4,47036.121067305714,47874.1769643716
1632355200,43550.7,44978.2,43064.1,44865.7,46606.45509431045,47476.18129311826
1632441600,44865.6,45144.1,40683,42803.9,46143.33589259946,47036.121067305714
1632528000,42803.8,42969.9,41631.2,42676.6,45663.01598699581,46606.45509431045
1632614400,42676.5,43930,40751,43170.6,45202.3298551845,46143.33589259946
1632700800,43170.6,44357.1,42090.6,42137,44747.725806964205,45663.01598699581
1632787200,42137.1,42762.2,40875,41018.9,44272.52647108842,45202.3298551845
1632873600,41018.9,42593,40752.1,41536.9,43792.65872955748,44747.725806964205
1632960000,41529.8,44123,41413,43817.2,43379.944895468296,44272.52647108842
1633046400,43819.1,48466.6,43293.6,48144.5,43154.59097290937,43792.65872955748
1633132800,48148.8,48333,47436.1,47631.6,43076.91999793857,43379.944895468296
1633219200,47631.6,49219.4,47099.9,48204.2,43141.76204674294,43154.59097290937
1633305600,48204.2,49500,46909,49223.7,43356.08494631691,43076.91999793857
1633392000,49223.7,51887,49034.7,51462.3,43742.82919853295,43141.76204674294
1633478400,51462.3,55770.5,50386.1,55314.7,44353.04361171235,43356.08494631691
1633564800,55314.7,55329.4,53376.8,53778.6,45079.2371129664,43742.82919853295
1633651200,53778.6,56138.6,53613,53949.7,45876.34779658833,44353.04361171235
1633737600,53949.7,55500,53650,54947.7,46740.4529575517,45079.2371129664
1633824000,54948.5,56505.5,54095,54663.6,47629.40850829725,45876.34779658833
1633910400,54663.6,57840,54414.4,57471.9,48588.62163823611,46740.4529575517
1633996800,57471.9,57670,53889,56004.5,49544.45687092009,47629.40850829725
1634083200,56001.1,57764.4,54222.5,57367.2,50517.6080876795,48588.62163823611
1634169600,57367.2,58529.9,56795,57344.9,51499.114199477764,49544.45687092009
1634256000,57344.8,62947.4,56861.8,61673.9,52589.94625627018,50517.6080876795
1634342400,61673.4,62358,60154.4,60878.4,53734.436723785475,51499.114199477764
1634428800,60878.5,61701,58977,61526.2,54922.63627748574,52589.94625627018
1634515200,61526.2,62694,59868.3,62027.8,56131.54112605647,53734.436723785475
1634601600,62027.7,64472.4,61324.6,64285.4,57392.27949941594,54922.63627748574
1634688000,64285.4,66985.9,63500,66007.2,58710.3075669106,56131.54112605647
1634774400,66007.2,66663.4,62015.3,62210.1,59944.298280079696,57392.27949941594
1634860800,62210,63734.9,60011,60699,61031.895580378616,58710.3075669106
1634947200,60698.6,61748,59611,61296.2,61992.82483448431,59944.298280079696
1635033600,61296.2,61487.6,59517.2,60854,62814.523622792556,61031.895580378616
1635120000,60853.9,63710.7,60658.1,63082.8,63560.40805160448,61992.82483448431
1635206400,63082.9,63287.1,59850,60329.6,64149.751974506966,62814.523622792556
1635292800,60330.2,61488.2,57963,58408.2,64546.99165489933,63560.40805160448
1635379200,58408.2,62509,57820,60590.7,64845.32751803751,64149.751974506966
1635465600,60590.7,62961.9,60193,62253.3,65103.21512119494,64546.99165489933
1635552000,62253.2,62368,60644,61855.9,65307.94159898303,64845.32751803751
1635638400,61855.9,62397,59964,61293.6,65446.44354609015,65103.21512119494
1635724800,61293.9,62440.6,59381.2,60897.5,65511.63527717652,65307.94159898303
1635811200,60898,64281.4,60635,63221.9,65582.57471371883,65446.44354609015
1635897600,63221.9,63506.8,60400,62894,65648.03589672231,65511.63527717652
1635984000,62893.9,63086.9,60700,61401.9,65655.61575414003,65582.57471371883
1636070400,61401.9,62604,60730,60947.9,65595.78171021439,65648.03589672231
1636156800,60947.7,61555,60050,61467.1,65493.88105064248,65655.61575414003
1636243200,61467.1,63277.2,61326.7,63264.8,65403.17349360957,65595.78171021439
1636329600,63267.9,67795.7,63267.9,67509.5,65433.81966364325,65493.88105064248
1636416000,67509.4,68500.1,66171.6,66941.7,65540.68571900982,65403.17349360957
1636502400,66943,69028,62540,64892.2,65652.55656883461,65433.81966364325
1636588800,64892.2,65589.9,64109.1,64769.2,65759.09588358071,65540.68571900982
1636675200,64770.9,65472.7,62263.9,64134.1,65836.64008829797,65652.55656883461
1636761600,64134.1,64963.5,63369.3,64370.6,65884.24386389405,65759.09588358071
1636848000,64370.6,65511.1,63569.8,65505.2,65926.33297292655,65836.64008829797
1636934400,65505.1,66361,63368,63611.8,65908.00875128839,65884.24386389405
1637020800,63610.4,63613.5,58557.5,60060.8,65758.48096955955,65926.33297292655
1637107200,60060.8,60822.7,58358.6,60345,65524.683798873084,65908.00875128839
1637193600,60345,60951.2,56473.3,56877.7,65135.69061370508,65758.48096955955
1637280000,56877.8,58331,55600,58048.5,64658.22629646807,65524.683798873084
1637366400,58049.2,59850,57355,59707.4,64163.40324984539,65135.69061370508
1637452800,59707.4,60039,58500.1,58595.3,63638.85962593624,64658.22629646807
1637539200,58595.6,59497.9,55630,56245.1,63051.33324237271,64163.40324984539
1637625600,56245,57858.9,55320,57540.2,62464.8534749708,63638.85962593624
1637712000,57540.2,57722.3,55868,57136.9,61874.81760891226,63051.33324237271
1637798400,57136.9,59400,57000,58952.4,61342.641791297334,62464.8534749708
1637884800,58956.3,59154.9,53500,53723.3,60719.97259766027,61874.81760891226
1637971200,53720.3,55288,53600,54714.7,60055.3661501065,61342.641791297334
1638057600,54713.6,57443.9,53235.6,57275.5,59439.27525364185,60719.97259766027
1638144000,57275.5,58882.3,56664.5,57777.4,58888.4941186525,60055.3661501065
1638230400,57777.4,59200,55877.1,56928.1,58375.19773757988,59439.27525364185
1638316800,56937.8,59038.7,56450,57187.5,57909.34012256923,58888.4941186525
1638403200,57187.5,57372.8,55752.5,56484.6,57469.90862493987,58375.19773757988
1638489600,56484.7,57600,51367,53630.4,56988.17668917061,57909.34012256923
1638576000,53611.6,53855,40589,49166.5,56347.02218769326,57469.90862493987
1638662400,49166.5,49691.2,47726,49398.1,55583.80192494674,56988.17668917061
1638748800,49398.5,50900,47120.3,50442.4,54770.30181826772,56347.02218769326
1638835200,50442.4,51930.7,50026.6,50582.3,53947.91859934378,55583.80192494674
1638921600,50582.3,51203.6,48600,50467.3,53142.528059764314,54770.30181826772
1639008000,50472.2,50800,47317,47548.6,52304.931952518375,53947.91859934378
1639094400,47545.1,50100,46852.7,47135.7,51461.70693628461,53142.528059764314
1639180800,47131.6,49485,46714.6,49391.6,50700.59048306191,52304.931952518375
1639267200,49392,50774.9,48650,50055.1,50038.24305985022,51461.70693628461
1639353600,50055.1,50210.1,45714.5,46695.8,49378.33613404453,50700.59048306191
1639440000,46695.8,48665.4,46285,48355.2,48775.6068379372,50038.24305985022
1639526400,48350.8,49540,46539.9,48873.4,48247.452058166695,49378.33613404453
1639612800,48873.4,49435.1,47512,47624.6,47757.6345117845,48775.6068379372
1639699200,47624.7,48001,45425.6,46146.3,47261.96259748849,48247.452058166695
1639785600,46146.4,47350,45500.1,46825.3,46783.059076736754,47757.6345117845
1639872000,46825.3,48280,46410,46678.5,46326.00080954099,47261.96259748849
1639958400,46678.5,47525.7,45562.7,46898.1,45906.34409211159,46783.059076736754
1640044800,46898.1,49322,46655.6,48891.4,45576.222248934944,46326.00080954099
1640131200,48891.5,49564,48421.1,48582.3,45322.702995258725,45906.34409211159
1640217600,48582.2,51369.3,48011.5,50836.6,45207.606947536595,45576.222248934944
1640304000,50836.6,51821,50401.5,50806.2,45207.872202466846,45322.702995258725
1640390400,50811,51139.9,50180,50405.9,45287.785371744656,45207.606947536595
1640476800,50405.9,51279.7,49449.8,50771.5,45441.95022813166,45207.872202466846
1640563200,50771.5,52072.2,50446.5,50715.7,45652.879431989975,45287.785371744656
1640649600,50715.6,50715.6,47289.6,47543.8,45819.57478732908,45441.95022813166
1640736000,47543.8,48139.5,46039.5,46466.4,45921.79823816395,45652.879431989975
1640822400,46466.4,47906.9,45932.2,47122.4,45989.11577372363,45819.57478732908
1640908800,47122.5,48563.6,45668.7,46216.4,46011.04149376416,45921.79823816395
1640995200,46216.4,47936.7,46210.4,47728.6,46039.64720762042,45989.11577372363
1641081600,47728.6,47990,46656.1,47291.8,46066.019394282965,46011.04149376416
1641168000,47291.7,47577,45700,46443.4,46075.57952209166,46039.64720762042
1641254400,46443.4,47529,45555,45833,46065.38124304266,46066.019394282965
1641340800,45833,47052.4,42500,43456.8,45976.84441120387,46075.57952209166
1641427200,43456.2,43817.3,42420,43086.1,45810.026771198376,46065.38124304266
1641513600,43086.1,43149.3,40600,41561.4,45539.25892066927,45976.84441120387
1641600000,41561.5,42319.7,40501,41680.5,45190.61622139765,45810.026771198376
1641686400,41680.7,42791.3,41214.9,41877.6,44797.40243695459,45539.25892066927
1641772800,41877.6,42262.6,39651,41816.3,44378.134592352086,45190.61622139765
1641859200,41816.4,43101.5,41257.1,42734.6,43977.11975614993,44797.40243695459
1641945600,42734.5,44330.1,42456.1,43916.9,43638.954730811514,44378.134592352086
1642032000,43917,44421,42311,42569.6,43324.08363490346,43977.11975614993
1642118400,42569.6,43459.9,41713,43067.3,43045.404055263534,43638.954730811514
1642204800,43067.3,43800.9,42564.1,43074,42794.93453360133,43324.08363490346
1642291200,43074.1,43477,42600,43072.6,42565.51176338212,43045.404055263534
1642377600,43072.6,43176.9,41500,42202.2,42328.83765993266,42794.93453360133
1642464000,42202.1,42675.2,41279,42349.2,42090.3874208067,42565.51176338212
1642550400,42349.3,42559.4,41140,41666,41835.74036787947,42328.83765993266
1642636800,41665.9,43498.3,40563.2,40686,41553.06088392427,42090.3874208067
1642723200,40680.9,41103.4,35420,36454.9,41143.03872629355,41835.74036787947
1642809600,36454.8,36828,34011.4,35064.3,40603.46964663643,41553.06088392427
1642896000,35064.9,36663,34600.8,36253.6,40006.39367467188,41143.03872629355
1642982400,36253.7,37557.3,32918.7,36675.4,39395.06935339792,40603.46964663643
1643068800,36669.3,37549,35703.8,36956.9,38797.68905947227,40006.39367467188
1643155200,36958.1,38936,36217.9,36811.8,38228.03407330103,39395.06935339792
1643241600,36816.3,37259,35515.8,37166.8,37711.879466518934,38797.68905947227
1643328000,37166.8,38006,36162,37715.6,37273.77587215693,38228.03407330103
1643414400,37715.6,38723.1,37305,38179.6,36920.08191463959,37711.879466518934
1643500800,38179.7,38366,37350,37884.9,36629.16964242768,37273.77587215693
1643587200,37882.5,38739,36626.7,38467.3,36408.62493583797,36920.08191463959
1643673600,38467.4,39286,38021.2,38693.4,36255.277073369754,36629.16964242768
1643760000,38693.3,38860,36576,36883.9,36108.72866462241,36408.62493583797
1643846400,36889.7,37381.9,36249.1,37320.9,35977.90926759087,36255.277073369754
1643932800,37320.9,41756.4,37032,41579.7,35971.914871074696,36108.72866462241
1644019200,41579.6,41920,40800,41386.8,36062.00697957467,35977.90926759087
1644105600,41386.8,42655,41117.9,42394.8,36256.2932181509,35971.914871074696
1644192000,42394.8,44500,41649.9,43845.7,36570.624338967915,36062.00697957467
1644278400,43843.4,45500,42668.3,44042.7,36984.73789158593,36256.2932181509
1644364800,44045.7,44801.8,43122,44374.8,37484.77812581598,36570.624338967915
1644451200,44374.8,45831.9,43165.3,43495.4,38015.04157639319,36984.73789158593
1644537600,43495.4,43964.9,41952,42370.1,38521.53535516731,37484.77812581598
1644624000,42370.1,43033,41725.3,42222.4,38998.97522126022,38015.04157639319
1644710400,42222.4,42767.7,41869.1,42056.4,39441.41535843125,38521.53535516731
1644796800,42056.3,42861.8,41525.7,42534.3,39863.48967601182,38998.97522126022
1644883200,42535,44800.8,42425.3,44563.5,40324.29994374012,39441.41535843125
1644969600,44563.6,44565.3,43320,43868.5,40799.62694934034,39863.48967601182
1645056000,43866.6,44169.3,40058.8,40507.2,41197.41211751872,40324.29994374012
1645142400,40507.2,40959.6,39450,39976.5,41509.56881476328,40799.62694934034
1645228800,39976.6,40454,39632,40086.7,41742.60572691198,41197.41211751872
1645315200,40086.7,40125.2,37979.3,38380,41855.96342480932,41509.56881476328
1645401600,38380,39500,36800,37025.7,41827.994201367415,41742.60572691198
1645488000,37020.5,38448.4,36333.1,38229.6,41715.5668086477,41855.96342480932
1645574400,38229.6,39285.2,37046.8,37248.1,41518.831005376895,41827.994201367415
1645660800,37248.2,39823.3,34325,38320.9,41295.378982683986,41715.5668086477
1645747200,38320.9,39695,38015,39219.6,41080.28181285645,41518.831005376895
1645833600,39219.6,40300,38560.3,39119.1,40874.994945114406,41295.378982683986
1645920000,39117.3,39864,36977.4,37706.7,40645.66137153852,41080.28181285645
1646006400,37706.7,44210.4,37446.5,43179.8,40543.72867973957,40874.994945114406
1646092800,43174.8,44966,42796.9,44428.2,40574.85540008933,40645.66137153852
1646179200,44428.2,45367.5,43332.8,43896.9,40694.05518827733,40543.72867973957
1646265600,43896.8,44088,41832,42456.3,40832.461637205386,40574.85540008933
1646352000,42456.2,42533.3,38550.1,39143.6,40889.212415996706,40694.05518827733
1646438400,39143.6,39612.4,38552.9,39397,40878.497796760115,40832.461637205386
1646524800,39397,39690.4,38082.5,38419.2,40780.42365105132,40889.212415996706
1646611200,38419.2,39537.8,37162,37994.5,40590.380098776885,40878.497796760115
1646697600,37990.3,39361.2,37870,38736.6,40357.17775802239,40780.42365105132
1646784000,38736.7,42581.2,38651.1,41948.2,40195.15588401017,40590.380098776885
1646870400,41944.2,42036.7,38524.5,39421,40043.59389936783,40357.17775802239
1646956800,39421.1,40257.2,38220.7,38725.9,39894.864769978696,40195.15588401017
1647043200,38726.1,39464,38661.2,38803.9,39752.02571042053,40043.59389936783
1647129600,38803.9,39301,37580,37775.6,39588.66738584828,39894.864769978696
1647216000,37773.6,39912,37555.1,39677.8,39459.02927059713,39752.02571042053
1647302400,39674.1,39878,38118,39281.3,39347.47755368309,39588.66738584828
1647388800,39281.4,41725.7,38825,41123.7,39302.52924431389,39459.02927059713
1647475200,41123.8,41480.9,40500.1,40924,39316.95027966743,39347.47755368309
1647561600,40924,42333,40146,41757.6,39402.878943602685,39302.52924431389
1647648000,41758.4,42386.2,41510.7,42206.7,39556.25710257335,39316.95027966743
1647734400,42205,42287,40910.9,41257.8,39731.908812186484,39402.878943602685
1647820800,41261.3,41540.5,40488,41005.2,39903.347097333884,39556.25710257335
1647907200,41005.3,43343,40877.6,42358.1,40098.66475133993,39731.908812186484
1647993600,42358.1,43012,41757.4,42879.8,40315.44337662338,39903.347097333884
1648080000,42879.8,44217.8,42600,43997.4,40574.684409400135,40098.66475133993
1648166400,43997.5,45100,43572,44315.7,40871.364196643306,40315.44337662338
1648252800,44315.7,44807.3,44070.9,44517.1,41199.40377782931,40574.684409400135
1648339200,44517.1,46953.2,44425.3,46836.9,41609.039914965986,40871.364196643306
1648425600,46836.9,48195.2,46657,47124.2,42088.56076659452,41199.40377782931
1648512000,47124.2,48107.3,46944,47432.7,42625.84115199615,41609.039914965986
1648598400,47432.7,47695.7,46512.4,47067.1,43193.8123770872,42088.56076659452
1648684800,47067.1,47600.1,45176,45516.6,43735.09690433244,42625.84115199615
1648771200,45516.5,46703,44233.1,46283.9,44261.25294346526,43193.8123770872
1648857600,46283.9,47198,45610.4,45806.6,44748.61502362055,43735.09690433244
1648944000,45806.6,47476,45534,46414.5,45204.62758065347,44261.25294346526
1649030400,46414.6,46884.6,45080.4,46584.1,45630.226503040605,44748.61502362055
1649116800,46584.1,47193,45358,45501,45995.030970504355,45204.62758065347
1649203200,45501,45506.4,43113.7,43166.8,46247.03466759431,45630.226503040605
1649289600,43163.6,43900.4,42721.8,43442.1,46411.39178141964,45995.030970504355
1649376000,43441.1,43976.1,42108,42262.7,46466.31880454202,46247.03466759431
1649462400,42262.7,42800.8,42123,42753.4,46443.46526566687,46411.39178141964
1649548800,42753.5,43415.6,41821,42152.2,46339.09148371469,46466.31880454202
1649635200,42152.1,42410.6,39108.9,39522.5,46102.493441816114,46443.46526566687
1649721600,39521.3,40693.1,39267.2,40071.4,45779.96238241257,46339.09148371469
1649808000,40071.4,41604.7,39588.5,41143.5,45426.2103700268,46102.493441816114
1649894400,41143.5,41485,39600,39939.1,45020.218888459414,45779.96238241257
1649980800,39939.1,40851.4,39769.8,40546.8,44597.067609513506,45426.2103700268
1650067200,40546.9,40699,39989.6,40376.6,44162.823081667004,45020.218888459414
1650153600,40376.6,40599.1,39546.1,39676.2,43710.12143905036,44597.067609513506
1650240000,39676.3,41090.4,38534.1,40799.4,43280.38603483817,44162.823081667004
1650326400,40799.5,41762.3,40572.1,41490.1,42888.59651257472,43710.12143905036
1650412800,41490.1,42218.9,40873.2,41349.7,42526.45960274513,43280.38603483817
1650499200,41349.8,43020,39500,40470.6,42171.75197802858,42888.59651257472
1650585600,40470.6,40790,39184,39708.3,41804.83208702673,42526.45960274513
1650672000,39708.3,39982,39280.7,39439,41425.26054799698,42171.75197802858
1650758400,39439,39945,38956.1,39451.4,41043.53500352161,41804.83208702673
1650844800,39451.4,40609,38149,40428.4,40691.51489684258,41425.26054799698
1650931200,40428.4,40800,37702.2,38114.1,40311.480151686934,41043.53500352161
1651017600,38114.1,39468,37875.5,39228,39950.447730708445,40691.51489684258
1651104000,39228,40370,38878.1,39745,39630.34023036487,40311.480151686934
1651190400,39745.1,39917.9,38164.3,38593.5,39323.455960884356,39950.447730708445
1651276800,38593.5,38794.5,37562.2,37629.8,39008.782638545315,39630.34023036487
1651363200,37629.9,38672.3,37390,38469.3,38717.924218374224,39323.455960884356
1651449600,38468,39187.9,38055.8,38518.3,38457.2611659967,39008.782638545315
1651536000,38518.3,38651.2,37522.2,37726.6,38212.41521533361,38717.924218374224
1651622400,37726.6,40039,37665.6,39694.8,38034.33387188208,38457.2611659967
1651708800,39694.9,39849.5,35555,36554.6,37832.98156866281,38212.41521533361
1651795200,36554.7,36676.9,35150,36014.7,37604.563736171236,38034.33387188208
1651881600,36014.7,36142.6,34750,35466.9,37344.21810434275,37832.98156866281
1651968000,35466.9,35506.2,33700,34039.2,37022.06526266062,37604.563736171236
1652054400,34039.2,34252.4,30034.6,30089.1,36547.63845607435,37344.21810434275
1652140800,30086.1,32660,29730,31015.5,35982.407355356285,37022.06526266062
1652227200,31015.5,32256,27767.1,29101.5,35304.87044647152,36547.63845607435
1652313600,29101.5,30230.8,26736.1,29023.7,34557.4765190167,35982.407355356285
1652400000,29023.8,31080,28754,29278.8,33779.57246263658,35304.87044647152
1652486400,29278.8,30343.1,28633,30089,33020.88389533086,34557.4765190167
1652572800,30089,31494.9,29447.9,31334.6,32335.301339070982,33779.57246263658
1652659200,31334.5,31334.9,29075.8,29868.3,31693.584101903387,33020.88389533086
1652745600,29868.3,30776,29437.4,30445.2,31113.452383271495,32335.301339070982
1652832000,30445.2,30711.1,28651.3,28717.3,30551.054859994503,31693.584101903387
1652918400,28717.3,30546.2,28688.2,30308.7,30051.30595332578,31113.452383271495
1653004800,30308.6,30791.9,28720,29202,29577.462766955276,30551.054859994503
1653091200,29202,29656.7,28946.3,29446,29135.49894695252,30051.30595332578
1653177600,29446,30491.6,29251,30290.9,28749.224949409057,29577.462766955276
1653264000,30290.8,30668.9,28862.1,29110.3,28390.0605842438,29135.49894695252
1653350400,29110.4,29853.1,28669.6,29660.3,28072.985432986326,28749.224949409057
1653436800,29660,30220.6,29347.7,29543.7,27796.751162904555,28390.0605842438
1653523200,29543.6,29890.8,28014.1,29199.3,27549.280756459153,28072.985432986326
1653609600,29199.2,29388.5,28272.8,28630.9,27318.965870353193,27796.751162904555
1653696000,28630.9,29252.4,28522.7,29032.8,27117.66323919467,27549.280756459153
1653782400,29032.9,29621.7,28837.7,29464.3,26958.240746237887,27318.965870353193
1653868800,29464.3,32250,29312.5,31741.7,26904.235764876652,27117.66323919467
1653955200,31741.8,32406.7,31221.8,31794.7,26943.068649677043,26958.240746237887
1654041600,31794.7,31988.5,29299.9,29804.6,27012.72115543187,26904.235764876652
1654128000,29807.4,30702.4,29596.1,30453.9,27127.32836614444,26943.068649677043
1654214400,30453.9,30702,29310,29702.3,27259.02069882498,27012.72115543187
1654300800,29702.4,30060,29481.3,29867.2,27405.848627516658,27127.32836614444
1654387200,29867.2,30192.9,29532.6,29922.5,27562.3670666701,27259.02069882498
1654473600,29922.5,31767,29892,31370.8,27757.89730545248,27405.848627516658
1654560000,31370.9,31589.9,29220,31126.6,27980.559061190135,27562.3670666701
1654646400,31126.8,31350.1,29840.8,30205,28200.122993798526,27757.89730545248
1654732800,30205.1,30698,29900,30107.5,28407.351350666526,27980.559061190135
1654819200,30107.5,30367.7,28752,29089.5,28572.967913660414,28200.122993798526
1654905600,29089.5,29433,28109.1,28422.8,28681.58192623514,28407.351350666526
1654992000,28424.3,28543.7,26561.6,26577.2,28692.80158979248,28572.967913660414
1655078400,26577.2,26906.9,21931,22483.9,28513.53668839758,28681.58192623514
1655164800,22483.9,23354.9,20838.1,22140.3,28177.25816524084,28692.80158979248
1655251200,22140.3,22800.3,20110,22585.1,27735.738562323917,28513.53668839758
1655337600,22585.1,23000,20227.7,20398.6,27165.35987854738,28177.25816524084
1655424000,20398.6,21368.4,20249.8,20469.8,26510.67527812135,27735.738562323917
1655510400,20469.9,20780,17614.7,18979.5,25768.91361222772,27165.35987854738
1655596800,18979.5,20821.2,17962.2,20570.1,25024.495157269983,26510.67527812135
1655683200,20570.1,21080,19631.3,20573,24301.224349618635,25768.91361222772
1655769600,20571.9,21729.9,20351.6,20722,23611.383443791656,25024.495157269983
1655856000,20721.9,20899.1,19779.3,19988.6,22940.97931740878,24301.224349618635
1655942400,19988.6,21257.4,19877.6,21111,22330.10727710781,23611.383443791656
1656028800,21111,21566,20732.8,21236.1,21777.382640349068,22940.97931740878
1656115200,21236.2,21607.8,20913.4,21492.3,21285.46913368377,22330.10727710781
1656201600,21489.6,21888,20970,21037.9,20831.613861059574,21777.382640349068
1656288000,21038,21540.2,20500,20743.6,20409.259323077717,21285.46913368377
1656374400,20743.6,21206,20202,20280,20008.526592455164,20831.613861059574
1656460800,20280.1,20428.5,19855.9,20126.4,19627.386461983784,20409.259323077717
1656547200,20126.5,20174.5,18631.3,19937.8,19262.088729643372,20008.526592455164
1656633600,19937.8,20914.3,18971,19281.8,18900.404232288874,19627.386461983784
1656720000,19281.8,19454.7,18980,19254.4,18550.54174439978,19262.088729643372
1656806400,19254.3,19645,18789.1,19316.4,18223.994797464442,18900.404232288874
1656892800,19316.4,20354,19063.9,20235.9,17955.174391019034,18550.54174439978
1656979200,20235,20757.9,19300,20172.9,17745.578737287844,18223.994797464442
1657065600,20173,20666.5,19760.1,20562.8,17606.35560932454,17955.174391019034
1657152000,20562.8,21836.2,20259.2,21621.4,17563.576798340542,17745.578737287844
1657238400,21621.4,22500,21192.8,21590.1,17606.694660465197,17606.35560932454
1657324800,21595.4,21979.9,21326,21590,17722.868429705217,17563.576798340542
1657411200,21590,21605.2,20656.5,20861.9,17877.540389782174,17606.694660465197
1657497600,20861.9,20864.1,19881,19961.8,18031.194138837353,17722.868429705217
1657584000,19961.9,20056.8,19243.8,19327.9,18160.833116195976,17877.540389782174
1657670400,19327.8,20387.9,18902.5,20239.8,18290.29456100117,18031.194138837353
1657756800,20236.3,20896.4,19621,20592.4,18423.519194152406,18160.833116195976
1657843200,20590.6,21199,20378.7,20834,18565.851622947157,18290.29456100117
1657929600,20830.9,21580,20477,21192.3,18723.88327990792,18423.519194152406
